latitude,longitude
47.12829853,9.05595644
47.42190917,9.37041657
47.15427872,9.02550464
47.17541229,9.46651281
46.7412013,9.55574345
47.414421,9.24934112
47.50678586,9.43192535
47.5067,9.4319344
47.412002,9.255654
47.451938,9.602585
47.38901806,9.28850755
47.4413774,9.41780248
47.56397914,9.09879925
47.56394685,9.09889016
47.44620304,9.05289511
47.41676263,9.23403392
46.663877,9.5716653
46.86048344,9.52795744
47.52163125,9.40731128
46.847649,9.501627
46.7924,9.82034
47.417044,9.2504647
47.43228916,9.34713343
46.33309531,9.51569152
47.35419911,9.24690845
46.35039946,9.61964924
46.34374056,9.59213847
46.40035884,9.69574491
47.409582,9.038973
46.728775,9.5551942
47.487995,9.5533687
47.64049157,9.19667271
47.438703,9.4187353
47.438798,9.418612
47.41715,9.31376
47.435685,9.1392468
46.87664353,9.52994415
47.413995,9.249196
46.864791,9.882319
46.23254,9.04008
47.533029,9.072258
46.7169449,9.17200746
46.17539683,9.00411543
47.10481334,9.0709053
47.4385263,9.41356926
46.48732932,9.84014802
47.04625265,9.44876762
47.41733828,9.23569471
47.41496647,9.28609952
45.84418268,9.01588758
45.84415022,9.01592462
45.84422839,9.01584929
45.84448314,9.01561039
45.8444357,9.01565102
45.8443766,9.01571553
45.8443483,9.01573465
47.089416,9.302388
46.86404172,9.53816176
47.20580323,9.49171168
47.35568184,9.28137187
47.564536,9.098192
47.44542,9.154368
47.045889,9.446372
47.29543,9.08951
47.5043868,9.42942512
47.6507362,9.172202
47.65641953,9.13235924
46.00995228,8.95283514
46.83705693,9.4529728
45.84430502,9.01577766
45.8440516,9.01604688
47.56735,9.089851
47.1081394,9.06452257
46.72286,9.4284
46.176973,8.996906
46.342538,9.535509
47.545074,9.302708
47.358945,9.606987
47.48919091,8.99504931
47.33035681,9.08479571
47.393319,9.095955
47.221538,8.994921
47.418982,9.366082
47.414217,9.246146
47.121293,9.127129
46.23748259,9.12690072
46.24672,9.143155
47.650579,9.17218322
46.35798546,8.97135338
47.11507255,9.25753739
47.211972,9.4946118
47.211982,9.4946698
46.208008,9.038393
46.2325,9.0401
46.853329,9.53283
45.86202158,9.0028131
47.443032,9.147089
46.8297,9.85734
47.09300898,9.28059183
47.38281685,9.5549754
47.09289302,9.28072996
47.496093,8.95267
47.468423,9.285013
47.525507,8.954428
47.11402433,9.05873748
47.097873,9.060558
47.470831,9.283049
47.096243,9.353467
47.464464,8.993329
47.3448,9.0815
47.099459,9.063296
47.135112,9.056236
47.086935,9.342829
46.664292,10.210297
47.547328,9.298295
47.381193,9.277409
47.56596074,9.37882733
47.64117,9.19976
47.4373,9.2756
47.45105,9.156184
47.067345,9.058545
47.647968,9.176094
47.355782,9.037042
47.440224,9.418414
46.810128,9.841274
46.77653,9.1035
47.41597,9.247935
47.2850464,8.99595157
46.02888,8.96781
47.4674,9.028514
46.96596032,9.55308398
47.444544,9.340164
47.097542,9.344993
47.468063,9.588484
47.40825939,9.28579349
47.562926,9.124521
47.44723,9.535711
47.155163,9.035684
47.370629,9.191772
47.114265,9.255013
47.29543,9.093964
47.548581,9.1516869
46.79032354,9.81240564
47.51343,9.03099
46.79732,10.30058
47.653801,9.135311
46.828117,9.855135
47.475099,9.149186
46.84760436,9.50142378
46.855884,9.506167
46.8543274,9.5312627
46.85072,9.523912
46.86384614,9.54126531
46.87130673,9.54362837
46.86728648,9.53744562
46.852815,9.528918
46.847772,9.523918
46.85656226,9.51353274
46.854088,9.531141
46.849262,9.51543
46.864116,9.539452
46.212845,9.03955
47.66661382,8.98208523
46.95582434,9.56076715
46.96669,9.55616
46.86797,9.88199
47.56656,9.09595
47.155723,9.037715
47.516623,9.032621
47.109243,9.243634
47.40964,9.62501
46.79132,10.286544
47.65087172,9.17222346
